data.id,,kommentarnummer,analyse,post
1lul9zs,84,84.0,1.0,0
1lul9zs,85,85.0,-1.0,0
1lul9zs,86,86.0,1.0,0
1lul9zs,87,87.0,-1.0,0
1lul9zs,88,88.0,1.0,0
1lul9zs,89,89.0,1.0,0
1lul9zs,90,90.0,1.0,0
1lul9zs,91,91.0,0.0,0
1lul9zs,92,92.0,0.0,0
1lul9zs,93,93.0,1.0,0
1lul9zs,94,94.0,1.0,0
1lul9zs,95,95.0,0.0,0
1lul9zs,96,96.0,1.0,0
1lul9zs,97,97.0,1.0,0
1lul9zs,98,98.0,-1.0,0
1lul9zs,99,99.0,-1.0,0
1lul9zs,100,100.0,1.0,0
1lul9zs,101,101.0,1.0,0
1lul9zs,102,102.0,1.0,0
1lul9zs,103,103.0,1.0,0
1lul9zs,104,104.0,1.0,0
1lul9zs,105,105.0,0.0,0
1lul9zs,106,106.0,0.0,0
1lul9zs,107,107.0,0.0,0
1lul9zs,108,108.0,-1.0,0
1lul9zs,109,109.0,0.0,0
1lul9zs,110,110.0,1.0,0
1lul9zs,111,111.0,0.0,0
1lul9zs,112,112.0,0.0,0
1lul9zs,113,113.0,0.0,0
1lul9zs,114,114.0,0.0,0
1lul9zs,115,115.0,0.0,0
1lul9zs,116,116.0,0.0,0
1lul9zs,117,117.0,1.0,0
1lul9zs,118,118.0,1.0,0
1lul9zs,119,119.0,-1.0,0
1lul9zs,120,120.0,0.0,0
1lw640c,0,0.0,0.0,1
1lw640c,1,1.0,-1.0,1
1lw640c,2,2.0,0.0,1
1lw640c,3,3.0,0.0,1
1lw640c,4,4.0,1.0,1
1lw640c,5,5.0,0.0,1
1lw640c,6,6.0,0.0,1
1lw640c,7,7.0,1.0,1
1lw640c,8,8.0,1.0,1
1lw640c,9,9.0,1.0,1
1lw640c,10,10.0,-1.0,1
1lw640c,11,11.0,1.0,1
1lw640c,12,12.0,1.0,1
1lw640c,13,13.0,0.0,1
1lw640c,14,14.0,0.0,1
1lw640c,15,15.0,-1.0,1
1lw640c,16,16.0,0.0,1
1lw640c,17,17.0,0.0,1
1lw640c,18,18.0,0.0,1
1lw640c,19,19.0,0.0,1
1lw640c,20,20.0,-1.0,1
1lw640c,21,21.0,0.0,1
1lw640c,22,22.0,-1.0,1
1lw640c,23,23.0,0.0,1
1lw640c,24,24.0,0.0,1
1lw640c,25,25.0,1.0,1
1lw640c,26,26.0,0.0,1
1lw640c,27,27.0,0.0,1
1lw640c,28,28.0,0.0,1
1lw640c,29,29.0,-1.0,1
1lw640c,30,30.0,1.0,1
1lw640c,31,31.0,1.0,1
1lw640c,32,32.0,1.0,1
1lw640c,33,33.0,-1.0,1
1lw640c,34,34.0,-1.0,1
1lw640c,35,35.0,0.0,1
1lw640c,36,36.0,-1.0,1
1lw640c,37,37.0,-1.0,1
1lw640c,38,38.0,0.0,1
1lw640c,39,39.0,0.0,1
1lw640c,40,40.0,0.0,1
1lw640c,41,41.0,0.0,1
1lw640c,42,42.0,0.0,1
1lw640c,43,43.0,0.0,1
1lw640c,44,44.0,0.0,1
1lw640c,45,45.0,0.0,1
1lw640c,46,46.0,0.0,1
1lw640c,47,47.0,1.0,1
1lw640c,48,48.0,1.0,1
1lw640c,49,49.0,0.0,1
1lw640c,50,50.0,0.0,1
1lw640c,51,51.0,-1.0,1
1lw640c,52,52.0,0.0,1
1lw640c,53,53.0,0.0,1
1lw640c,54,54.0,0.0,1
1lw640c,55,55.0,1.0,1
1lw640c,56,56.0,-1.0,1
1lw640c,57,57.0,0.0,1
1lw640c,58,58.0,1.0,1
1lw640c,59,59.0,-1.0,1
1lw640c,60,60.0,1.0,1
1lw640c,61,61.0,0.0,1
1lw640c,62,62.0,0.0,1
1lw640c,63,63.0,0.0,1
1lw640c,64,64.0,0.0,1
1lw640c,65,65.0,0.0,1
1lw640c,66,66.0,0.0,1
1lw640c,67,67.0,1.0,1
1lw640c,68,68.0,1.0,1
1lw640c,69,69.0,1.0,1
1lw640c,70,70.0,0.0,1
1lw640c,71,71.0,0.0,1
1lw640c,72,72.0,-1.0,1
1lw640c,73,73.0,-1.0,1
1lw640c,74,74.0,1.0,1
1lw640c,75,75.0,1.0,1
1lw640c,76,76.0,0.0,1
1lw640c,77,77.0,0.0,1
1lw640c,78,78.0,0.0,1
1lw640c,79,79.0,0.0,1
1lw640c,80,80.0,0.0,1
1lw640c,81,81.0,1.0,1
1lw640c,82,82.0,1.0,1
1lw640c,83,83.0,0.0,1
1lw640c,84,84.0,1.0,1
1lw640c,85,85.0,-1.0,1
1lw640c,86,86.0,-1.0,1
1lw640c,87,87.0,1.0,1
1lw640c,88,88.0,1.0,1
1lw640c,89,89.0,-1.0,1
1lw640c,90,90.0,1.0,1
1lw640c,91,91.0,-1.0,1
1lw640c,92,92.0,1.0,1
1lw640c,93,93.0,-1.0,1
1lw640c,94,94.0,1.0,1
1lw640c,95,95.0,-1.0,1
1lw640c,96,96.0,1.0,1
1lw640c,97,97.0,0.0,1
1lw640c,98,98.0,-1.0,1
1lw640c,99,99.0,0.0,1
1lw640c,100,100.0,1.0,1
1lw640c,101,101.0,0.0,1
1lw640c,102,102.0,0.0,1
1lw640c,103,103.0,0.0,1
1lw640c,104,104.0,0.0,1
1lw640c,105,105.0,0.0,1
1lwzy1p,0,0.0,0.0,0
1lwzy1p,1,1.0,0.0,0
1lwzy1p,2,2.0,0.0,0
1lwzy1p,3,3.0,0.0,0
1lwzy1p,4,4.0,0.0,0
1lwzy1p,5,5.0,0.0,0
1lwzy1p,6,6.0,0.0,0
1lwzy1p,7,7.0,0.0,0
1lwzy1p,8,8.0,0.0,0
1lwzy1p,9,9.0,0.0,0
1lwzy1p,10,10.0,0.0,0
1lyb5kf,0,0.0,0.0,0
1lyb5kf,1,1.0,0.0,0
1lyb5kf,2,2.0,1.0,0
1lyb5kf,3,3.0,0.0,0
1lyb5kf,4,4.0,1.0,0
1lyb5kf,5,5.0,1.0,0
1lyb5kf,6,6.0,0.0,0
1lyb5kf,7,7.0,0.0,0
1lyb5kf,8,8.0,0.0,0
1lyb5kf,9,9.0,0.0,0
1lyb5kf,10,10.0,0.0,0
1lyb5kf,11,11.0,1.0,0
1lyb5kf,12,12.0,0.0,0
1lyb5kf,13,13.0,0.0,0
1lyb5kf,14,14.0,0.0,0
1lyb5kf,15,15.0,1.0,0
1lyb5kf,16,16.0,0.0,0
1lyb5kf,17,17.0,0.0,0
1lyb5kf,18,18.0,0.0,0
1lyb5kf,19,19.0,0.0,0
1lyb5kf,20,20.0,0.0,0
1lyb5kf,21,21.0,0.0,0
1lyb5kf,22,22.0,1.0,0
1lyb5kf,23,23.0,0.0,0
1lyb5kf,24,24.0,0.0,0
1lyb5kf,25,25.0,1.0,0
1lyb5kf,26,26.0,0.0,0
1lyb5kf,27,27.0,1.0,0
1lyb5kf,28,28.0,0.0,0
1lyb5kf,29,29.0,-1.0,0
1lyb5kf,30,30.0,-1.0,0
1lyb5kf,31,31.0,-1.0,0
1lyb5kf,32,32.0,1.0,0
1lyb5kf,33,33.0,0.0,0
1lyb5kf,34,34.0,0.0,0
1lyb5kf,35,35.0,1.0,0
1lyb5kf,36,36.0,1.0,0
1lyb5kf,37,37.0,0.0,0
1lyb5kf,38,38.0,0.0,0
1lyb5kf,39,39.0,0.0,0
1lyb5kf,40,40.0,0.0,0
1lyb5kf,41,41.0,0.0,0
1lyb5kf,42,42.0,1.0,0
1lyb5kf,43,43.0,0.0,0
1lyb5kf,44,44.0,0.0,0
1lyb5kf,45,45.0,0.0,0
1lyb5kf,46,46.0,0.0,0
1lyb5kf,47,47.0,0.0,0
1lyb5kf,48,48.0,0.0,0
1lyb5kf,49,49.0,1.0,0
1lyb5kf,50,50.0,-1.0,0
1lyb5kf,51,51.0,1.0,0
1lyb5kf,52,52.0,0.0,0
1lyb5kf,53,53.0,1.0,0
1lyb5kf,54,54.0,0.0,0
1lyb5kf,55,55.0,0.0,0
1lyb5kf,56,56.0,0.0,0
1lyb5kf,57,57.0,0.0,0
1lyv41c,0,0.0,0.0,0
1lyv41c,1,1.0,1.0,0
1lyv41c,2,2.0,0.0,0
1lyv41c,3,3.0,0.0,0
1lyv41c,4,4.0,0.0,0
1lyv41c,5,5.0,1.0,0
1lyv41c,6,6.0,0.0,0
1lyv41c,7,7.0,0.0,0
1lyv41c,8,8.0,0.0,0
1lyv41c,9,9.0,-1.0,0
1lyv41c,10,10.0,0.0,0
1lyv41c,11,11.0,0.0,0
1lyv41c,12,12.0,0.0,0
1lyv41c,13,13.0,0.0,0
1lyv41c,14,14.0,0.0,0
1lyv41c,15,15.0,0.0,0
1lyv41c,16,16.0,0.0,0
1lyv41c,17,17.0,0.0,0
1lyv41c,18,18.0,0.0,0
1lyv41c,19,19.0,-1.0,0
1lyv41c,20,20.0,1.0,0
1lyv41c,21,21.0,-1.0,0
1lyv41c,22,22.0,1.0,0
1lyv41c,23,23.0,0.0,0
1lyv41c,24,24.0,1.0,0
1lyv41c,25,25.0,1.0,0
1lyv41c,26,26.0,0.0,0
1lyv41c,27,27.0,0.0,0
1lyv41c,28,28.0,1.0,0
1lyv41c,29,29.0,1.0,0
1lyv41c,30,30.0,1.0,0
1lyv41c,31,31.0,0.0,0
1lyv41c,32,32.0,0.0,0
1lyv41c,33,33.0,1.0,0
1lyv41c,34,34.0,1.0,0
1lyv41c,35,35.0,0.0,0
1lyv41c,36,36.0,1.0,0
1lyv41c,37,37.0,0.0,0
1lyv41c,38,38.0,0.0,0
1lyv41c,39,39.0,0.0,0
1lyv41c,40,40.0,0.0,0
1lyv41c,41,41.0,0.0,0
1lyv41c,42,42.0,0.0,0
1lyv41c,43,43.0,0.0,0
1lyv41c,44,44.0,0.0,0
1lyv41c,45,45.0,1.0,0
1lyv41c,46,46.0,0.0,0
1lyv41c,47,47.0,0.0,0
1lyv41c,48,48.0,0.0,0
1lyv41c,49,49.0,0.0,0
1lyv41c,50,50.0,-1.0,0
1lyv41c,51,51.0,0.0,0
1lyv41c,52,52.0,-1.0,0
1lyv41c,53,53.0,-1.0,0
1lyv41c,54,54.0,-1.0,0
1lyv41c,55,55.0,-1.0,0
1lyv41c,56,56.0,-1.0,0
1lyv41c,57,57.0,-1.0,0
1lyv41c,58,58.0,-1.0,0
1lyv41c,59,59.0,-1.0,0
1lyv41c,60,60.0,-1.0,0
1lyv41c,61,61.0,-1.0,0
1lyv41c,62,62.0,-1.0,0
1lyv41c,63,63.0,-1.0,0
1lyv41c,64,64.0,-1.0,0
1lyv41c,65,65.0,0.0,0
1lyv41c,66,66.0,0.0,0
1lyv41c,67,67.0,0.0,0
1lyv41c,68,68.0,0.0,0
1lyv41c,69,69.0,0.0,0
1lyv41c,70,70.0,1.0,0
1lyv41c,71,71.0,0.0,0
1lyv41c,72,72.0,0.0,0
1lyv41c,73,73.0,0.0,0
1lyv41c,74,74.0,0.0,0
1lz3gsi,0,0.0,1.0,1
1lz3gsi,1,1.0,1.0,1
1lz3gsi,2,2.0,1.0,1
1lz3gsi,3,3.0,1.0,1
1lz3gsi,4,4.0,1.0,1
1lz3gsi,5,5.0,1.0,1
1lz3gsi,6,6.0,1.0,1
1lz3gsi,7,7.0,1.0,1
1lz3gsi,8,8.0,1.0,1
1lz3gsi,9,9.0,1.0,1
1lz3gsi,10,10.0,1.0,1
1lz3gsi,11,11.0,1.0,1
1lz3gsi,12,12.0,1.0,1
1lz3gsi,13,13.0,0.0,1
1lz3gsi,14,14.0,0.0,1
1lz3gsi,15,15.0,1.0,1
1lz3gsi,16,16.0,0.0,1
1lz3gsi,17,17.0,1.0,1
1lz3gsi,18,18.0,1.0,1
1lz3gsi,19,19.0,1.0,1
1lz7g2r,0,0.0,1.0,0
1lz7g2r,1,1.0,0.0,0
1lz7g2r,2,2.0,1.0,0
1lz7g2r,3,3.0,-1.0,0
1lz7g2r,4,4.0,1.0,0
1lz7g2r,5,5.0,1.0,0
1lz7g2r,6,6.0,0.0,0
1lz7g2r,7,7.0,1.0,0
1lz7g2r,8,8.0,1.0,0
1lz7g2r,9,9.0,1.0,0
1lz7g2r,10,10.0,0.0,0
1lz7g2r,11,11.0,0.0,0
1lz7g2r,12,12.0,0.0,0
1lz7g2r,13,13.0,0.0,0
1lz7g2r,14,14.0,0.0,0
1lz7g2r,15,15.0,1.0,0
1lz7g2r,16,16.0,-1.0,0
1lz7g2r,17,17.0,1.0,0
1lz7g2r,18,18.0,0.0,0
1lz7g2r,19,19.0,1.0,0
1lz7g2r,20,20.0,0.0,0
1lz7g2r,21,21.0,0.0,0
1lz7g2r,22,22.0,1.0,0
1lz7g2r,23,23.0,1.0,0
1lz7g2r,24,24.0,1.0,0
1lz7g2r,25,25.0,1.0,0
1lz7g2r,26,26.0,0.0,0
1lz7g2r,27,27.0,0.0,0
1lz7g2r,28,28.0,1.0,0
1lz7g2r,29,29.0,0.0,0
1lz7g2r,30,30.0,1.0,0
1lz7g2r,31,31.0,0.0,0
1lz7g2r,32,32.0,0.0,0
1lz7g2r,33,33.0,0.0,0
1lz7g2r,34,34.0,0.0,0
1lz7g2r,35,35.0,0.0,0
1lz7g2r,36,36.0,1.0,0
1lz7g2r,37,37.0,1.0,0
1lz7g2r,38,38.0,0.0,0
1lz7g2r,39,39.0,0.0,0
1lz7g2r,40,40.0,1.0,0
1lz7g2r,41,41.0,1.0,0
1lz7g2r,42,42.0,0.0,0
1lz7g2r,43,43.0,1.0,0
1lz7g2r,44,44.0,0.0,0
1lz7g2r,45,45.0,1.0,0
1lz7g2r,46,46.0,0.0,0
1lz7g2r,47,47.0,0.0,0
1lz7g2r,48,48.0,0.0,0
1lz7g2r,49,49.0,0.0,0
1lz7g2r,50,50.0,0.0,0
1lz7g2r,51,51.0,1.0,0
1lz7g2r,52,52.0,1.0,0
1lz7g2r,53,53.0,1.0,0
1lz7g2r,54,54.0,1.0,0
1lz7g2r,55,55.0,1.0,0
1lz7g2r,56,56.0,-1.0,0
1lz7g2r,57,57.0,-1.0,0
1lz7g2r,58,58.0,-1.0,0
1lz7g2r,59,59.0,-1.0,0
1lz7g2r,60,60.0,-1.0,0
1lz7g2r,61,61.0,0.0,0
1lzhw2z,0,0.0,0.0,0
1lzhw2z,1,1.0,0.0,0
1lzhw2z,2,2.0,0.0,0
1lzhw2z,3,3.0,0.0,0
1lzhw2z,4,4.0,0.0,0
1lzhw2z,5,5.0,0.0,0
1lzhw2z,6,6.0,1.0,0
1lzhw2z,7,7.0,-1.0,0
1lzhw2z,8,8.0,1.0,0
1lzhw2z,9,9.0,0.0,0
1lzhw2z,10,10.0,1.0,0
1lzhw2z,11,11.0,1.0,0
1lzhw2z,12,12.0,1.0,0
1lzhw2z,13,13.0,0.0,0
1lzhw2z,14,14.0,-1.0,0
1lzhw2z,15,15.0,0.0,0
1lzhw2z,16,16.0,0.0,0
1lzhw2z,17,17.0,1.0,0
1lzhw2z,18,18.0,1.0,0
1lzhw2z,19,19.0,1.0,0
1lzhw2z,20,20.0,1.0,0
1lzhw2z,21,21.0,1.0,0
1lzhw2z,22,22.0,0.0,0
1lzhw2z,23,23.0,1.0,0
1lzhw2z,24,24.0,0.0,0
1lzhw2z,25,25.0,1.0,0
1lzhw2z,26,26.0,1.0,0
1lzhw2z,27,27.0,0.0,0
1lzhw2z,28,28.0,1.0,0
1lzhw2z,29,29.0,1.0,0
1lzhw2z,30,30.0,1.0,0
1lzhw2z,31,31.0,0.0,0
1lzhw2z,32,32.0,0.0,0
1lzhw2z,33,33.0,0.0,0
1m1ff54,0,0.0,0.0,0
1m1ff54,1,1.0,0.0,0
1m1ff54,2,2.0,0.0,0
1m1ff54,3,3.0,-1.0,0
1m1ff54,4,4.0,1.0,0
1m1ff54,5,5.0,1.0,0
1m1ff54,6,6.0,0.0,0
1m1ff54,7,7.0,-1.0,0
1m1ff54,8,8.0,0.0,0
1m1ff54,9,9.0,-1.0,0
1m1ff54,10,10.0,1.0,0
1m1ff54,11,11.0,-1.0,0
1m1ff54,12,12.0,1.0,0
1m1ff54,13,13.0,0.0,0
1m1ff54,14,14.0,1.0,0
1m1ff54,15,15.0,1.0,0
1m1ff54,16,16.0,0.0,0
1m1ff54,17,17.0,1.0,0
1m1ff54,18,18.0,0.0,0
1m1ff54,19,19.0,-1.0,0
1m1ff54,20,20.0,1.0,0
1m1ff54,21,21.0,0.0,0
1m1ff54,22,22.0,0.0,0
1m1ff54,23,23.0,1.0,0
1m1ff54,24,24.0,1.0,0
1m1ff54,25,25.0,0.0,0
1m1ff54,26,26.0,0.0,0
1m1ff54,27,27.0,1.0,0
1m1ff54,28,28.0,1.0,0
1m31if3,0,0.0,-1.0,0
1m31if3,1,1.0,1.0,0
1m31if3,2,2.0,-1.0,0
1m31if3,3,3.0,-1.0,0
1m31if3,4,4.0,0.0,0
1m31if3,5,5.0,1.0,0
1m31if3,6,6.0,0.0,0
1m31if3,7,7.0,0.0,0
1m31if3,8,8.0,-1.0,0
1m31if3,9,9.0,-1.0,0
1m31if3,10,10.0,1.0,0
1m31if3,11,11.0,0.0,0
1m31if3,12,12.0,-1.0,0
1m31if3,13,13.0,1.0,0
1m31if3,14,14.0,0.0,0
1m31if3,15,15.0,0.0,0
1m31if3,16,16.0,0.0,0
1m31if3,17,17.0,0.0,0
1m31if3,18,18.0,-1.0,0
1m31if3,19,19.0,1.0,0
1m31if3,20,20.0,0.0,0
1m31if3,21,21.0,0.0,0
1m31if3,22,22.0,0.0,0
1m31if3,23,23.0,0.0,0
1m31if3,24,24.0,-1.0,0
1m31if3,25,25.0,-1.0,0
1m31if3,26,26.0,0.0,0
1m31if3,27,27.0,-1.0,0
1m31if3,28,28.0,-1.0,0
1m31if3,29,29.0,0.0,0
1m31if3,30,30.0,0.0,0
1m31if3,31,31.0,-1.0,0
1m31if3,32,32.0,-1.0,0
1m31if3,33,33.0,0.0,0
1m31if3,34,34.0,-1.0,0
1m31if3,35,35.0,1.0,0
1m31if3,36,36.0,0.0,0
1m31if3,37,37.0,0.0,0
1m31if3,38,38.0,0.0,0
1m31if3,39,39.0,0.0,0
1m31if3,40,40.0,-1.0,0
1m31if3,41,41.0,0.0,0
1m31if3,42,42.0,1.0,0
1m31if3,43,43.0,0.0,0
1m31if3,44,44.0,1.0,0
1m31if3,45,45.0,-1.0,0
1m31if3,46,46.0,0.0,0
1m31if3,47,47.0,-1.0,0
1m31if3,48,48.0,1.0,0
1m31if3,49,49.0,-1.0,0
1m31if3,50,50.0,0.0,0
1m31if3,51,51.0,0.0,0
1m31if3,52,52.0,1.0,0
1m31if3,53,53.0,1.0,0
1m31if3,54,54.0,-1.0,0
1m31if3,55,55.0,0.0,0
1m31if3,56,56.0,0.0,0
1m31if3,57,57.0,0.0,0
1m31if3,58,58.0,-1.0,0
1m31if3,59,59.0,-1.0,0
1m31if3,60,60.0,0.0,0
1m31if3,61,61.0,1.0,0
1m31if3,62,62.0,0.0,0
1m31if3,63,63.0,0.0,0
1m31if3,64,64.0,0.0,0
1m31if3,65,65.0,0.0,0
1m31if3,66,66.0,0.0,0
1m31if3,67,67.0,1.0,0
1m31if3,68,68.0,0.0,0
1m31if3,69,69.0,0.0,0
1m31if3,70,70.0,0.0,0
1m31if3,71,71.0,0.0,0
1m31if3,72,72.0,0.0,0
1m31if3,73,73.0,0.0,0
1m31if3,74,74.0,0.0,0
1m31if3,75,75.0,1.0,0
1m31if3,76,76.0,0.0,0
1m31if3,77,77.0,0.0,0
1m31if3,78,78.0,0.0,0
1m31if3,79,79.0,0.0,0
1m31if3,80,80.0,0.0,0
1m31if3,81,81.0,0.0,0
1m31if3,82,82.0,0.0,0
1m31if3,83,83.0,1.0,0
1m388md,0,0.0,-1.0,0
1m388md,1,1.0,0.0,0
1m388md,2,2.0,-1.0,0
1m388md,3,3.0,1.0,0
1m388md,4,4.0,0.0,0
1m388md,5,5.0,-1.0,0
1m388md,6,6.0,0.0,0
1m388md,7,7.0,1.0,0
1m388md,8,8.0,0.0,0
1m388md,9,9.0,1.0,0
1m388md,10,10.0,0.0,0
1m388md,11,11.0,0.0,0
1m388md,12,12.0,0.0,0
1m388md,13,13.0,1.0,0
1m388md,14,14.0,0.0,0
1m388md,15,15.0,0.0,0
1m388md,16,16.0,1.0,0
1m388md,17,17.0,0.0,0
1m388md,18,18.0,0.0,0
1m388md,19,19.0,1.0,0
1m388md,20,20.0,1.0,0
1m388md,21,21.0,0.0,0
1m388md,22,22.0,1.0,0
1m388md,23,23.0,0.0,0
1m388md,24,24.0,1.0,0
1m388md,25,25.0,0.0,0
1m388md,26,26.0,1.0,0
1m388md,27,27.0,1.0,0
1m388md,28,28.0,-1.0,0
1m388md,29,29.0,0.0,0
1m388md,30,30.0,0.0,0
1m388md,31,31.0,1.0,0
1m388md,32,32.0,0.0,0
1m388md,33,33.0,0.0,0
1m388md,34,34.0,0.0,0
1m388md,35,35.0,0.0,0
1m3fzf3,0,0.0,-1.0,0
1m3fzf3,1,1.0,1.0,0
1m3fzf3,2,2.0,1.0,0
1m3fzf3,3,3.0,0.0,0
1m3fzf3,4,4.0,1.0,0
1m3fzf3,5,5.0,1.0,0
1m3fzf3,6,6.0,1.0,0
1m3fzf3,7,7.0,1.0,0
1m3fzf3,8,8.0,1.0,0
1m3fzf3,9,9.0,1.0,0
1m3fzf3,10,10.0,0.0,0
1m3fzf3,11,11.0,1.0,0
1m3fzf3,12,12.0,1.0,0
1m3fzf3,13,13.0,1.0,0
1m3fzf3,14,14.0,1.0,0
1m3fzf3,15,15.0,1.0,0
1m3fzf3,16,16.0,1.0,0
1m3fzf3,17,17.0,0.0,0
1m3fzf3,18,18.0,1.0,0
1m3fzf3,19,19.0,1.0,0
1m3fzf3,20,20.0,1.0,0
1m3fzf3,21,21.0,0.0,0
1m3fzf3,22,22.0,0.0,0
1m3fzf3,23,23.0,0.0,0
1m3fzf3,24,24.0,-1.0,0
1m3fzf3,25,25.0,1.0,0
1m3fzf3,26,26.0,1.0,0
1m3fzf3,27,27.0,-1.0,0
1m3fzf3,28,28.0,1.0,0
1m3fzf3,29,29.0,1.0,0
1m3fzf3,30,30.0,1.0,0
1m3fzf3,31,31.0,0.0,0
1m3fzf3,32,32.0,1.0,0
1m3fzf3,33,33.0,1.0,0
1m47qwf,0,0.0,0.0,0
1m47qwf,1,1.0,0.0,0
1m47qwf,2,2.0,0.0,0
1m47qwf,3,3.0,0.0,0
1m47qwf,4,4.0,0.0,0
1m47qwf,5,5.0,0.0,0
1m47qwf,6,6.0,0.0,0
1m47qwf,7,7.0,0.0,0
1m47qwf,8,8.0,0.0,0
1m47qwf,9,9.0,0.0,0
1m47qwf,10,10.0,0.0,0
1m47qwf,11,11.0,0.0,0
1m47qwf,12,12.0,0.0,0
1m47qwf,13,13.0,0.0,0
1m47qwf,14,14.0,0.0,0
1m47qwf,15,15.0,1.0,0
1m47qwf,16,16.0,1.0,0
1m47qwf,17,17.0,0.0,0
1m47qwf,18,18.0,0.0,0
1m47qwf,19,19.0,0.0,0
1m47qwf,20,20.0,0.0,0
1m47qwf,21,21.0,-1.0,0
1m47qwf,22,22.0,0.0,0
1m47qwf,23,23.0,0.0,0
1m47qwf,24,24.0,0.0,0
1m47qwf,25,25.0,0.0,0
1m47qwf,26,26.0,-1.0,0
1m47qwf,27,27.0,0.0,0
1m47qwf,28,28.0,1.0,0
1m47qwf,29,29.0,0.0,0
1m47qwf,30,30.0,1.0,0
1m4qp3n,0,0.0,-1.0,0
1m4qp3n,1,1.0,1.0,0
1m4qp3n,2,2.0,0.0,0
1m4qp3n,3,3.0,0.0,0
1m4qp3n,4,4.0,0.0,0
1m4qp3n,5,5.0,0.0,0
1m4qp3n,6,6.0,0.0,0
1m4qp3n,7,7.0,1.0,0
1m4qp3n,8,8.0,1.0,0
1m4qp3n,9,9.0,0.0,0
1m4qp3n,10,10.0,0.0,0
1m4qp3n,11,11.0,0.0,0
1m4qp3n,12,12.0,-1.0,0
1m4qp3n,13,13.0,0.0,0
1m4qp3n,14,14.0,1.0,0
1m4qp3n,15,15.0,0.0,0
1m4qp3n,16,16.0,1.0,0
1m4qp3n,17,17.0,-1.0,0
1m4qp3n,18,18.0,1.0,0
1m4qp3n,19,19.0,0.0,0
1m4qp3n,20,20.0,0.0,0
1m4qp3n,21,21.0,0.0,0
1m4qp3n,22,22.0,-1.0,0
1m4qp3n,23,23.0,0.0,0
1m4qp3n,24,24.0,0.0,0
1m4qp3n,25,25.0,1.0,0
1m4qp3n,26,26.0,1.0,0
1m4qp3n,27,27.0,1.0,0
1m4qp3n,28,28.0,1.0,0
1m4qp3n,29,29.0,1.0,0
1m4qp3n,30,30.0,1.0,0
1m4qp3n,31,31.0,0.0,0
1m4qp3n,32,32.0,0.0,0
1m4qp3n,33,33.0,0.0,0
1m4qp3n,34,34.0,0.0,0
1m4qp3n,35,35.0,0.0,0
1m4qp3n,36,36.0,-1.0,0
1m4qp3n,37,37.0,0.0,0
1m4qp3n,38,38.0,-1.0,0
1m4qp3n,39,39.0,0.0,0
1m4qp3n,40,40.0,0.0,0
1m4qp3n,41,41.0,0.0,0
1m4qp3n,42,42.0,0.0,0
1m4qp3n,43,43.0,0.0,0
1m4qp3n,44,44.0,1.0,0
1m4qp3n,45,45.0,1.0,0
1m4qp3n,46,46.0,1.0,0
1m4qp3n,47,47.0,-1.0,0
1m4qp3n,48,48.0,0.0,0
1m4qp3n,49,49.0,0.0,0
1m4qp3n,50,50.0,-1.0,0
1m4qp3n,51,51.0,-1.0,0
1m4qp3n,52,52.0,-1.0,0
1m4qp3n,53,53.0,-1.0,0
1m4qp3n,54,54.0,0.0,0
1m4qp3n,55,55.0,0.0,0
1m4qp3n,56,56.0,-1.0,0
1m4qp3n,57,57.0,0.0,0
1m4qp3n,58,58.0,0.0,0
1m4qp3n,59,59.0,0.0,0
1m4qp3n,60,60.0,0.0,0
1m4qp3n,61,61.0,0.0,0
1m5ca3o,0,0.0,0.0,0
1m5ca3o,1,1.0,0.0,0
1m5ca3o,2,2.0,0.0,0
1m5ca3o,3,3.0,-1.0,0
1m5ca3o,4,4.0,0.0,0
1m5ca3o,5,5.0,0.0,0
1m5ca3o,6,6.0,0.0,0
1m5ca3o,7,7.0,0.0,0
1m5ca3o,8,8.0,0.0,0
1m5ca3o,9,9.0,0.0,0
1m5ca3o,10,10.0,0.0,0
1m5ca3o,11,11.0,0.0,0
1m5ca3o,12,12.0,0.0,0
1m5ca3o,13,13.0,1.0,0
1m5ca3o,14,14.0,0.0,0
1m5ca3o,15,15.0,0.0,0
1m5ca3o,16,16.0,0.0,0
1m5ca3o,17,17.0,0.0,0
1m5ca3o,18,18.0,0.0,0
1m5ca3o,19,19.0,0.0,0
1m5ca3o,20,20.0,0.0,0
1m5ca3o,21,21.0,0.0,0
1m5ca3o,22,22.0,0.0,0
1m5ca3o,23,23.0,0.0,0
1m5ca3o,24,24.0,0.0,0
1m5ca3o,25,25.0,-1.0,0
1m5ca3o,26,26.0,1.0,0
1m5ca3o,27,27.0,1.0,0
1m5ca3o,28,28.0,1.0,0
1m5ca3o,29,29.0,1.0,0
1m5ca3o,30,30.0,0.0,0
1m5ca3o,31,31.0,1.0,0
1m5ca3o,32,32.0,0.0,0
1m5ca3o,33,33.0,1.0,0
1m5ca3o,34,34.0,-1.0,0
1m5ca3o,35,35.0,0.0,0
1m5ca3o,36,36.0,0.0,0
1m5ca3o,37,37.0,0.0,0
1m5ca3o,38,38.0,0.0,0
1m5ca3o,39,39.0,0.0,0
1m5ca3o,40,40.0,-1.0,0
1m5ca3o,41,41.0,0.0,0
1m5ca3o,42,42.0,0.0,0
1m5ca3o,43,43.0,0.0,0
1m5ca3o,44,44.0,0.0,0
1m5ca3o,45,45.0,0.0,0
1m5ca3o,46,46.0,0.0,0
